id_waktu,id_lokasi,date,jumlah_produksi,id_unit_peternakan
8494.0,47400.0,2022-06-14,8.75,
8495.0,47400.0,2022-06-15,11.5,
8495.0,47415.0,2022-06-15,11.5,
8496.0,47415.0,2022-06-16,11.2,
8496.0,47400.0,2022-06-16,11.2,
8497.0,47415.0,2022-06-17,11.25,
8497.0,47400.0,2022-06-17,11.25,
8498.0,47415.0,2022-06-18,11.2,
8498.0,47400.0,2022-06-18,11.2,
8499.0,47415.0,2022-06-19,10.05,
8499.0,47400.0,2022-06-19,10.05,
8500.0,47415.0,2022-06-20,9.9,
8500.0,47400.0,2022-06-20,9.9,
8501.0,47400.0,2022-06-21,10.0,
8501.0,47415.0,2022-06-21,10.0,
8502.0,47415.0,2022-06-22,10.5,
8502.0,47400.0,2022-06-22,10.5,
8503.0,47400.0,2022-06-23,10.45,
8503.0,47415.0,2022-06-23,10.45,
8504.0,47415.0,2022-06-24,10.35,
8504.0,47400.0,2022-06-24,10.35,
8505.0,47400.0,2022-06-25,10.0,
8505.0,47415.0,2022-06-25,10.0,
8506.0,47400.0,2022-06-26,9.95,
8506.0,47415.0,2022-06-26,9.95,
8507.0,47415.0,2022-06-27,10.15,
8507.0,47400.0,2022-06-27,10.15,
8508.0,47400.0,2022-06-28,10.7,
8508.0,47415.0,2022-06-28,10.7,
8509.0,47415.0,2022-06-29,10.65,
8509.0,47400.0,2022-06-29,10.65,
8510.0,47415.0,2022-06-30,10.75,
8510.0,47400.0,2022-06-30,10.75,
8512.0,47400.0,2022-07-01,9.7,
8512.0,47415.0,2022-07-01,9.7,
8513.0,47415.0,2022-07-02,9.65,
8513.0,47400.0,2022-07-02,9.65,
8514.0,47400.0,2022-07-03,9.75,
8514.0,47415.0,2022-07-03,9.75,
8515.0,47400.0,2022-07-04,10.0,
8515.0,47415.0,2022-07-04,10.0,
8516.0,47400.0,2022-07-05,9.3,
8516.0,47415.0,2022-07-05,9.3,
8517.0,47415.0,2022-07-06,9.25,
8517.0,47400.0,2022-07-06,9.25,
8518.0,47400.0,2022-07-07,9.25,
8518.0,47415.0,2022-07-07,9.25,
8519.0,47400.0,2022-07-08,8.1,
8519.0,47415.0,2022-07-08,8.1,
8520.0,47415.0,2022-07-09,8.3,
8520.0,47400.0,2022-07-09,8.3,
8521.0,47400.0,2022-07-10,8.6,
8521.0,47415.0,2022-07-10,8.6,
8522.0,47400.0,2022-07-11,8.95,
8522.0,47415.0,2022-07-11,8.95,
8523.0,47415.0,2022-07-12,9.6,
8523.0,47400.0,2022-07-12,9.6,
8524.0,47415.0,2022-07-13,9.3,
8524.0,47400.0,2022-07-13,9.3,
8525.0,47415.0,2022-07-14,9.6,
8525.0,47400.0,2022-07-14,9.6,
8526.0,47415.0,2022-07-15,12.5,
8526.0,47400.0,2022-07-15,12.5,
8527.0,47400.0,2022-07-16,12.65,
8527.0,47415.0,2022-07-16,12.65,
8528.0,47415.0,2022-07-17,12.9,
8528.0,47400.0,2022-07-17,12.9,
8529.0,47400.0,2022-07-18,13.45,
8529.0,47415.0,2022-07-18,13.45,
8530.0,47415.0,2022-07-19,13.9,
8530.0,47400.0,2022-07-19,13.9,
8531.0,47415.0,2022-07-20,13.7,
8531.0,47400.0,2022-07-20,13.7,
8532.0,47415.0,2022-07-21,13.9,
8532.0,47400.0,2022-07-21,13.9,
8533.0,47400.0,2022-07-22,14.0,
8533.0,47415.0,2022-07-22,14.0,
8534.0,47400.0,2022-07-23,14.05,
8534.0,47415.0,2022-07-23,14.05,
8535.0,47415.0,2022-07-24,14.0,
8535.0,47400.0,2022-07-24,14.0,
8536.0,47415.0,2022-07-25,14.0,
8536.0,47400.0,2022-07-25,14.0,
8537.0,47415.0,2022-07-26,12.9,
8537.0,47400.0,2022-07-26,12.9,
8538.0,47400.0,2022-07-27,12.55,
8538.0,47415.0,2022-07-27,12.55,
8539.0,47415.0,2022-07-28,12.0,
8539.0,47400.0,2022-07-28,12.0,
8540.0,47400.0,2022-07-29,11.5,
8540.0,47415.0,2022-07-29,11.5,
8541.0,47415.0,2022-07-30,5.5,
8541.0,47400.0,2022-07-30,5.5,
8542.0,47400.0,2022-07-31,5.8,
8542.0,47415.0,2022-07-31,5.8,
8544.0,47415.0,2022-08-01,12.25,
8544.0,47400.0,2022-08-01,12.25,
8545.0,47400.0,2022-08-02,12.75,
8545.0,47415.0,2022-08-02,12.75,
8546.0,47400.0,2022-08-03,12.75,
8546.0,47415.0,2022-08-03,12.75,
8547.0,47400.0,2022-08-04,12.75,
8547.0,47415.0,2022-08-04,12.75,
8548.0,47415.0,2022-08-05,11.35,
8548.0,47400.0,2022-08-05,11.35,
8549.0,47415.0,2022-08-06,13.1,
8549.0,47400.0,2022-08-06,13.1,
8550.0,47400.0,2022-08-07,11.3,
8550.0,47415.0,2022-08-07,11.3,
8551.0,47400.0,2022-08-08,13.35,
8551.0,47415.0,2022-08-08,13.35,
8552.0,47415.0,2022-08-09,14.3,
8552.0,47400.0,2022-08-09,14.3,
8553.0,47400.0,2022-08-10,14.2,
8553.0,47415.0,2022-08-10,14.2,
8554.0,47400.0,2022-08-11,13.9,
8554.0,47415.0,2022-08-11,13.9,
8555.0,47400.0,2022-08-12,13.9,
8555.0,47415.0,2022-08-12,13.9,
8556.0,47400.0,2022-08-13,13.35,
8556.0,47415.0,2022-08-13,13.35,
8557.0,47415.0,2022-08-14,13.9,
8557.0,47400.0,2022-08-14,13.9,
8558.0,47400.0,2022-08-15,13.6,
8558.0,47415.0,2022-08-15,13.6,
8559.0,47400.0,2022-08-16,12.5,
8559.0,47415.0,2022-08-16,12.5,
8560.0,47400.0,2022-08-17,12.75,
8560.0,47415.0,2022-08-17,12.75,
8561.0,47415.0,2022-08-18,12.35,
8561.0,47400.0,2022-08-18,12.35,
8562.0,47400.0,2022-08-19,12.25,
8562.0,47415.0,2022-08-19,12.25,
8563.0,47415.0,2022-08-20,12.95,
8563.0,47400.0,2022-08-20,12.95,
8564.0,47400.0,2022-08-21,12.6,
8564.0,47415.0,2022-08-21,12.6,
8565.0,47415.0,2022-08-22,13.05,
8565.0,47400.0,2022-08-22,13.05,
8566.0,47415.0,2022-08-23,13.0,
8566.0,47400.0,2022-08-23,13.0,
8567.0,47400.0,2022-08-24,14.0,
8567.0,47415.0,2022-08-24,14.0,
8568.0,47400.0,2022-08-25,13.7,
8568.0,47415.0,2022-08-25,13.7,
8569.0,47415.0,2022-08-26,13.75,
8569.0,47400.0,2022-08-26,13.75,
8570.0,47400.0,2022-08-27,13.85,
8570.0,47415.0,2022-08-27,13.85,
8571.0,47400.0,2022-08-28,13.95,
8571.0,47415.0,2022-08-28,13.95,
8572.0,47400.0,2022-08-29,13.85,
8572.0,47415.0,2022-08-29,13.85,
8573.0,47415.0,2022-08-30,14.1,
8573.0,47400.0,2022-08-30,14.1,
8574.0,47400.0,2022-08-31,14.0,
8574.0,47415.0,2022-08-31,14.0,
8576.0,47400.0,2022-09-01,15.3,
8576.0,47415.0,2022-09-01,15.3,
8577.0,47400.0,2022-09-02,14.85,
8577.0,47415.0,2022-09-02,14.85,
8578.0,47400.0,2022-09-03,14.85,
8578.0,47415.0,2022-09-03,14.85,
8579.0,47400.0,2022-09-04,14.4,
8579.0,47415.0,2022-09-04,14.4,
8580.0,47400.0,2022-09-05,13.65,
8580.0,47415.0,2022-09-05,13.65,
8581.0,47415.0,2022-09-06,13.9,
8581.0,47400.0,2022-09-06,13.9,
8582.0,47415.0,2022-09-07,13.8,
8582.0,47400.0,2022-09-07,13.8,
8583.0,47415.0,2022-09-08,14.1,
8583.0,47400.0,2022-09-08,14.1,
8584.0,47415.0,2022-09-09,13.95,
8584.0,47400.0,2022-09-09,13.95,
8585.0,47400.0,2022-09-10,14.0,
8585.0,47415.0,2022-09-10,14.0,
8586.0,47415.0,2022-09-11,13.9,
8586.0,47400.0,2022-09-11,13.9,
8587.0,47415.0,2022-09-12,14.05,
8587.0,47400.0,2022-09-12,14.05,
8588.0,47415.0,2022-09-13,14.1,
8588.0,47400.0,2022-09-13,14.1,
8589.0,47415.0,2022-09-14,13.8,
8589.0,47400.0,2022-09-14,13.8,
8590.0,47400.0,2022-09-15,15.65,
8590.0,47415.0,2022-09-15,15.65,
8591.0,47415.0,2022-09-16,15.933333333333332,
8591.0,47400.0,2022-09-16,15.933333333333332,
8591.0,47415.0,2022-09-16,15.933333333333332,
8592.0,47400.0,2022-09-17,16.099999999999998,
8592.0,47415.0,2022-09-17,16.099999999999998,
8592.0,47415.0,2022-09-17,16.099999999999998,
8593.0,47415.0,2022-09-18,16.22,
8593.0,47415.0,2022-09-18,16.22,
8593.0,47400.0,2022-09-18,16.22,
8594.0,47415.0,2022-09-19,16.573333333333334,
8594.0,47400.0,2022-09-19,16.573333333333334,
8594.0,47415.0,2022-09-19,16.573333333333334,
8595.0,47400.0,2022-09-20,16.663333333333334,
8595.0,47415.0,2022-09-20,16.663333333333334,
8595.0,47415.0,2022-09-20,16.663333333333334,
8596.0,47415.0,2022-09-21,17.319999999999997,
8596.0,47400.0,2022-09-21,17.319999999999997,
8596.0,47415.0,2022-09-21,17.319999999999997,
8597.0,47415.0,2022-09-22,16.476666666666667,
8597.0,47415.0,2022-09-22,16.476666666666667,
8597.0,47400.0,2022-09-22,16.476666666666667,
8598.0,47415.0,2022-09-23,16.366666666666667,
8598.0,47415.0,2022-09-23,16.366666666666667,
8598.0,47400.0,2022-09-23,16.366666666666667,
8599.0,47415.0,2022-09-24,16.343333333333334,
8599.0,47400.0,2022-09-24,16.343333333333334,
8599.0,47415.0,2022-09-24,16.343333333333334,
8600.0,47400.0,2022-09-25,15.943333333333332,
8600.0,47415.0,2022-09-25,15.943333333333332,
8600.0,47415.0,2022-09-25,15.943333333333332,
8601.0,47400.0,2022-09-26,16.283333333333335,
8601.0,47415.0,2022-09-26,16.283333333333335,
8601.0,47415.0,2022-09-26,16.283333333333335,
8602.0,47400.0,2022-09-27,16.790000000000003,
8602.0,47415.0,2022-09-27,16.790000000000003,
8602.0,47415.0,2022-09-27,16.790000000000003,
8603.0,47415.0,2022-09-28,16.2,
8603.0,47415.0,2022-09-28,16.2,
8603.0,47400.0,2022-09-28,16.2,
8604.0,47415.0,2022-09-29,16.503333333333334,
8604.0,47415.0,2022-09-29,16.503333333333334,
8604.0,47400.0,2022-09-29,16.503333333333334,
8605.0,47415.0,2022-09-30,16.293333333333333,
8605.0,47400.0,2022-09-30,16.293333333333333,
8605.0,47415.0,2022-09-30,16.293333333333333,
8607.0,47415.0,2022-10-01,14.336666666666668,
8607.0,47415.0,2022-10-01,14.336666666666668,
8607.0,47400.0,2022-10-01,14.336666666666668,
8608.0,47415.0,2022-10-02,16.55,
8608.0,47415.0,2022-10-02,16.55,
8608.0,47400.0,2022-10-02,16.55,
8609.0,47400.0,2022-10-03,13.656666666666666,
8609.0,47415.0,2022-10-03,13.656666666666666,
8609.0,47415.0,2022-10-03,13.656666666666666,
8610.0,47400.0,2022-10-04,16.506666666666664,
8610.0,47415.0,2022-10-04,16.506666666666664,
8610.0,47415.0,2022-10-04,16.506666666666664,
8611.0,47415.0,2022-10-05,15.983333333333334,
8611.0,47415.0,2022-10-05,15.983333333333334,
8611.0,47400.0,2022-10-05,15.983333333333334,
8612.0,47415.0,2022-10-06,16.146666666666665,
8612.0,47400.0,2022-10-06,16.146666666666665,
8612.0,47415.0,2022-10-06,16.146666666666665,
8613.0,47400.0,2022-10-07,16.44666666666667,
8613.0,47415.0,2022-10-07,16.44666666666667,
8613.0,47415.0,2022-10-07,16.44666666666667,
8614.0,47400.0,2022-10-08,15.993333333333332,
8614.0,47415.0,2022-10-08,15.993333333333332,
8614.0,47415.0,2022-10-08,15.993333333333332,
8615.0,47400.0,2022-10-09,15.473333333333334,
8615.0,47415.0,2022-10-09,15.473333333333334,
8615.0,47415.0,2022-10-09,15.473333333333334,
8616.0,47415.0,2022-10-10,15.95,
8616.0,47415.0,2022-10-10,15.95,
8616.0,47400.0,2022-10-10,15.95,
8617.0,47415.0,2022-10-11,16.183333333333334,
8617.0,47415.0,2022-10-11,16.183333333333334,
8617.0,47400.0,2022-10-11,16.183333333333334,
8618.0,47415.0,2022-10-12,15.586666666666668,
8618.0,47400.0,2022-10-12,15.586666666666668,
8618.0,47415.0,2022-10-12,15.586666666666668,
8619.0,47415.0,2022-10-13,14.586666666666668,
8619.0,47400.0,2022-10-13,14.586666666666668,
8619.0,47415.0,2022-10-13,14.586666666666668,
8620.0,47415.0,2022-10-14,14.466666666666669,
8620.0,47400.0,2022-10-14,14.466666666666669,
8620.0,47415.0,2022-10-14,14.466666666666669,
8621.0,47400.0,2022-10-15,14.4,
8621.0,47415.0,2022-10-15,14.4,
8621.0,47415.0,2022-10-15,14.4,
8622.0,47415.0,2022-10-16,14.863333333333337,
8622.0,47415.0,2022-10-16,14.863333333333337,
8622.0,47400.0,2022-10-16,14.863333333333337,
8623.0,47415.0,2022-10-17,15.916666666666666,
8623.0,47415.0,2022-10-17,15.916666666666666,
8623.0,47400.0,2022-10-17,15.916666666666666,
8624.0,47415.0,2022-10-18,15.636666666666663,
8624.0,47415.0,2022-10-18,15.636666666666663,
8624.0,47400.0,2022-10-18,15.636666666666663,
8625.0,47400.0,2022-10-19,14.963333333333331,
8625.0,47415.0,2022-10-19,14.963333333333331,
8625.0,47415.0,2022-10-19,14.963333333333331,
8626.0,47415.0,2022-10-20,14.563333333333333,
8626.0,47400.0,2022-10-20,14.563333333333333,
8626.0,47415.0,2022-10-20,14.563333333333333,
8627.0,47415.0,2022-10-21,15.35,
8627.0,47415.0,2022-10-21,15.35,
8627.0,47400.0,2022-10-21,15.35,
8628.0,47400.0,2022-10-22,15.03,
8628.0,47415.0,2022-10-22,15.03,
8628.0,47415.0,2022-10-22,15.03,
8629.0,47400.0,2022-10-23,14.756666666666666,
8629.0,47415.0,2022-10-23,14.756666666666666,
8629.0,47415.0,2022-10-23,14.756666666666666,
8630.0,47415.0,2022-10-24,14.796666666666669,
8630.0,47415.0,2022-10-24,14.796666666666669,
8630.0,47400.0,2022-10-24,14.796666666666669,
8631.0,47400.0,2022-10-25,14.4,
8631.0,47415.0,2022-10-25,14.4,
8631.0,47415.0,2022-10-25,14.4,
8632.0,47400.0,2022-10-26,12.01,
8632.0,47415.0,2022-10-26,12.01,
8632.0,47415.0,2022-10-26,12.01,
8633.0,47415.0,2022-10-27,7.966666666666666,
8633.0,47415.0,2022-10-27,7.966666666666666,
8633.0,47400.0,2022-10-27,7.966666666666666,
8634.0,47415.0,2022-10-28,13.233333333333334,
8634.0,47400.0,2022-10-28,13.233333333333334,
8634.0,47415.0,2022-10-28,13.233333333333334,
8635.0,47400.0,2022-10-29,13.033333333333331,
8635.0,47415.0,2022-10-29,13.033333333333331,
8635.0,47415.0,2022-10-29,13.033333333333331,
8636.0,47415.0,2022-10-30,13.276666666666666,
8636.0,47415.0,2022-10-30,13.276666666666666,
8636.0,47400.0,2022-10-30,13.276666666666666,
8637.0,47415.0,2022-10-31,12.766666666666666,
8637.0,47415.0,2022-10-31,12.766666666666666,
8637.0,47400.0,2022-10-31,12.766666666666666,
8639.0,47400.0,2022-11-01,13.1,
8639.0,47415.0,2022-11-01,13.1,
8639.0,47415.0,2022-11-01,13.1,
8640.0,47415.0,2022-11-02,12.9,
8640.0,47400.0,2022-11-02,12.9,
8640.0,47415.0,2022-11-02,12.9,
8641.0,47415.0,2022-11-03,13.216666666666669,
8641.0,47400.0,2022-11-03,13.216666666666669,
8641.0,47415.0,2022-11-03,13.216666666666669,
8642.0,47400.0,2022-11-04,13.743333333333332,
8642.0,47415.0,2022-11-04,13.743333333333332,
8642.0,47415.0,2022-11-04,13.743333333333332,
8643.0,47415.0,2022-11-05,13.833333333333334,
8643.0,47415.0,2022-11-05,13.833333333333334,
8643.0,47400.0,2022-11-05,13.833333333333334,
8644.0,47400.0,2022-11-06,12.876666666666663,
8644.0,47415.0,2022-11-06,12.876666666666663,
8644.0,47415.0,2022-11-06,12.876666666666663,
8645.0,47415.0,2022-11-07,12.826666666666666,
8645.0,47400.0,2022-11-07,12.826666666666666,
8645.0,47415.0,2022-11-07,12.826666666666666,
8646.0,47415.0,2022-11-08,13.283333333333331,
8646.0,47415.0,2022-11-08,13.283333333333331,
8646.0,47400.0,2022-11-08,13.283333333333331,
8647.0,47400.0,2022-11-09,14.216666666666669,
8647.0,47415.0,2022-11-09,14.216666666666669,
8647.0,47415.0,2022-11-09,14.216666666666669,
8648.0,47415.0,2022-11-10,14.236666666666666,
8648.0,47400.0,2022-11-10,14.236666666666666,
8648.0,47415.0,2022-11-10,14.236666666666666,
8649.0,47415.0,2022-11-11,15.096666666666666,
8649.0,47400.0,2022-11-11,15.096666666666666,
8649.0,47415.0,2022-11-11,15.096666666666666,
8650.0,47400.0,2022-11-12,14.266666666666666,
8650.0,47415.0,2022-11-12,14.266666666666666,
8650.0,47415.0,2022-11-12,14.266666666666666,
8651.0,47415.0,2022-11-13,13.516666666666667,
8651.0,47400.0,2022-11-13,13.516666666666667,
8651.0,47415.0,2022-11-13,13.516666666666667,
8652.0,47415.0,2022-11-14,14.893333333333333,
8652.0,47415.0,2022-11-14,14.893333333333333,
8652.0,47400.0,2022-11-14,14.893333333333333,
8653.0,47415.0,2022-11-15,14.993333333333334,
8653.0,47400.0,2022-11-15,14.993333333333334,
8653.0,47415.0,2022-11-15,14.993333333333334,
8654.0,47400.0,2022-11-16,15.583333333333334,
8654.0,47415.0,2022-11-16,15.583333333333334,
8654.0,47415.0,2022-11-16,15.583333333333334,
8655.0,47415.0,2022-11-17,14.973333333333334,
8655.0,47400.0,2022-11-17,14.973333333333334,
8655.0,47415.0,2022-11-17,14.973333333333334,
8656.0,47400.0,2022-11-18,14.833333333333334,
8656.0,47415.0,2022-11-18,14.833333333333334,
8656.0,47415.0,2022-11-18,14.833333333333334,
8657.0,47415.0,2022-11-19,14.410000000000002,
8657.0,47400.0,2022-11-19,14.410000000000002,
8657.0,47415.0,2022-11-19,14.410000000000002,
8658.0,47415.0,2022-11-20,14.346666666666666,
8658.0,47400.0,2022-11-20,14.346666666666666,
8658.0,47415.0,2022-11-20,14.346666666666666,
8659.0,47415.0,2022-11-21,14.863333333333337,
8659.0,47400.0,2022-11-21,14.863333333333337,
8659.0,47415.0,2022-11-21,14.863333333333337,
8660.0,47415.0,2022-11-22,14.7,
8660.0,47415.0,2022-11-22,14.7,
8660.0,47400.0,2022-11-22,14.7,
8661.0,47400.0,2022-11-23,14.4,
8661.0,47415.0,2022-11-23,14.4,
8661.0,47415.0,2022-11-23,14.4,
8662.0,47415.0,2022-11-24,14.233333333333334,
8662.0,47400.0,2022-11-24,14.233333333333334,
8662.0,47415.0,2022-11-24,14.233333333333334,
8663.0,47400.0,2022-11-25,14.433333333333332,
8663.0,47415.0,2022-11-25,14.433333333333332,
8663.0,47415.0,2022-11-25,14.433333333333332,
8664.0,47400.0,2022-11-26,14.216666666666669,
8664.0,47415.0,2022-11-26,14.216666666666669,
8664.0,47415.0,2022-11-26,14.216666666666669,
8665.0,47400.0,2022-11-27,15.373333333333337,
8665.0,47415.0,2022-11-27,15.373333333333337,
8665.0,47415.0,2022-11-27,15.373333333333337,
8666.0,47415.0,2022-11-28,12.916666666666666,
8666.0,47400.0,2022-11-28,12.916666666666666,
8666.0,47415.0,2022-11-28,12.916666666666666,
8667.0,47415.0,2022-11-29,13.433333333333332,
8667.0,47415.0,2022-11-29,13.433333333333332,
8667.0,47400.0,2022-11-29,13.433333333333332,
8668.0,47415.0,2022-11-30,12.823333333333332,
8668.0,47415.0,2022-11-30,12.823333333333332,
8668.0,47400.0,2022-11-30,12.823333333333332,
8670.0,47415.0,2022-12-01,12.923333333333334,
8670.0,47415.0,2022-12-01,12.923333333333334,
8670.0,47400.0,2022-12-01,12.923333333333334,
8671.0,47400.0,2022-12-02,11.873333333333331,
8671.0,47415.0,2022-12-02,11.873333333333331,
8671.0,47415.0,2022-12-02,11.873333333333331,
8672.0,47415.0,2022-12-03,12.800000000000002,
8672.0,47415.0,2022-12-03,12.800000000000002,
8672.0,47400.0,2022-12-03,12.800000000000002,
8673.0,47415.0,2022-12-04,12.483333333333334,
8673.0,47400.0,2022-12-04,12.483333333333334,
8673.0,47415.0,2022-12-04,12.483333333333334,
8674.0,47415.0,2022-12-05,12.866666666666664,
8674.0,47415.0,2022-12-05,12.866666666666664,
8674.0,47400.0,2022-12-05,12.866666666666664,
8675.0,47400.0,2022-12-06,13.866666666666667,
8675.0,47415.0,2022-12-06,13.866666666666667,
8675.0,47415.0,2022-12-06,13.866666666666667,
8676.0,47415.0,2022-12-07,14.4,
8676.0,47415.0,2022-12-07,14.4,
8676.0,47400.0,2022-12-07,14.4,
8677.0,47415.0,2022-12-08,15.72,
8677.0,47400.0,2022-12-08,15.72,
8677.0,47415.0,2022-12-08,15.72,
8678.0,47415.0,2022-12-09,15.116666666666667,
8678.0,47400.0,2022-12-09,15.116666666666667,
8678.0,47415.0,2022-12-09,15.116666666666667,
8679.0,47415.0,2022-12-10,15.456666666666669,
8679.0,47400.0,2022-12-10,15.456666666666669,
8679.0,47415.0,2022-12-10,15.456666666666669,
