id_waktu,id_lokasi,date,jumlah_produksi,id_unit_peternakan
8441.0,47400.0,2022-04-24,9.0,
8441.0,47415.0,2022-04-24,9.0,
8442.0,47400.0,2022-04-25,10.35,
8442.0,47415.0,2022-04-25,10.35,
8443.0,47400.0,2022-04-26,11.05,
8443.0,47415.0,2022-04-26,11.05,
8444.0,47400.0,2022-04-27,11.25,
8444.0,47415.0,2022-04-27,11.25,
8445.0,47400.0,2022-04-28,11.3,
8445.0,47415.0,2022-04-28,11.3,
8446.0,47400.0,2022-04-29,10.75,
8446.0,47415.0,2022-04-29,10.75,
8447.0,47415.0,2022-04-30,11.35,
8447.0,47400.0,2022-04-30,11.35,
8449.0,47400.0,2022-05-01,11.7,
8449.0,47415.0,2022-05-01,11.7,
8450.0,47415.0,2022-05-02,10.65,
8450.0,47400.0,2022-05-02,10.65,
8451.0,47400.0,2022-05-03,11.45,
8451.0,47415.0,2022-05-03,11.45,
8452.0,47400.0,2022-05-04,11.2,
8452.0,47415.0,2022-05-04,11.2,
8453.0,47400.0,2022-05-05,12.4,
8453.0,47415.0,2022-05-05,12.4,
8454.0,47400.0,2022-05-06,12.5,
8454.0,47415.0,2022-05-06,12.5,
8455.0,47415.0,2022-05-07,12.7,
8455.0,47400.0,2022-05-07,12.7,
8456.0,47400.0,2022-05-08,13.35,
8456.0,47415.0,2022-05-08,13.35,
8457.0,47400.0,2022-05-09,13.65,
8457.0,47415.0,2022-05-09,13.65,
8458.0,47400.0,2022-05-10,13.85,
8458.0,47415.0,2022-05-10,13.85,
8459.0,47415.0,2022-05-11,16.6,
8459.0,47400.0,2022-05-11,16.6,
8460.0,47400.0,2022-05-12,15.35,
8460.0,47415.0,2022-05-12,15.35,
8461.0,47400.0,2022-05-13,14.15,
8461.0,47415.0,2022-05-13,14.15,
8462.0,47400.0,2022-05-14,12.9,
8462.0,47415.0,2022-05-14,12.9,
8463.0,47400.0,2022-05-15,12.9,
8463.0,47415.0,2022-05-15,12.9,
8464.0,47400.0,2022-05-16,12.15,
8464.0,47415.0,2022-05-16,12.15,
8465.0,47400.0,2022-05-17,13.2,
8465.0,47415.0,2022-05-17,13.2,
8466.0,47400.0,2022-05-18,14.15,
8466.0,47415.0,2022-05-18,14.15,
8467.0,47415.0,2022-05-19,13.1,
8467.0,47400.0,2022-05-19,13.1,
8468.0,47415.0,2022-05-20,13.7,
8468.0,47400.0,2022-05-20,13.7,
8469.0,47400.0,2022-05-21,12.6,
8469.0,47415.0,2022-05-21,12.6,
8470.0,47400.0,2022-05-22,13.0,
8470.0,47415.0,2022-05-22,13.0,
8471.0,47415.0,2022-05-23,13.0,
8471.0,47400.0,2022-05-23,13.0,
8472.0,47400.0,2022-05-24,11.75,
8472.0,47415.0,2022-05-24,11.75,
8473.0,47415.0,2022-05-25,14.55,
8473.0,47400.0,2022-05-25,14.55,
8474.0,47415.0,2022-05-26,14.1,
8474.0,47400.0,2022-05-26,14.1,
8475.0,47400.0,2022-05-27,13.05,
8475.0,47415.0,2022-05-27,13.05,
8476.0,47400.0,2022-05-28,14.05,
8476.0,47415.0,2022-05-28,14.05,
8477.0,47400.0,2022-05-29,13.9,
8477.0,47415.0,2022-05-29,13.9,
8478.0,47400.0,2022-05-30,14.2,
8478.0,47415.0,2022-05-30,14.2,
8479.0,47400.0,2022-05-31,13.55,
8479.0,47415.0,2022-05-31,13.55,
8481.0,47400.0,2022-06-01,15.9,
8481.0,47415.0,2022-06-01,15.9,
8482.0,47415.0,2022-06-02,15.5,
8482.0,47400.0,2022-06-02,15.5,
8483.0,47415.0,2022-06-03,14.55,
8483.0,47400.0,2022-06-03,14.55,
8484.0,47415.0,2022-06-04,12.6,
8484.0,47400.0,2022-06-04,12.6,
8485.0,47400.0,2022-06-05,12.6,
8485.0,47415.0,2022-06-05,12.6,
8486.0,47415.0,2022-06-06,12.3,
8486.0,47400.0,2022-06-06,12.3,
8487.0,47415.0,2022-06-07,11.65,
8487.0,47400.0,2022-06-07,11.65,
8488.0,47400.0,2022-06-08,12.7,
8488.0,47415.0,2022-06-08,12.7,
8489.0,47400.0,2022-06-09,11.75,
8489.0,47415.0,2022-06-09,11.75,
8490.0,47415.0,2022-06-10,11.8,
8490.0,47400.0,2022-06-10,11.8,
8491.0,47415.0,2022-06-11,11.7,
8491.0,47400.0,2022-06-11,11.7,
8492.0,47400.0,2022-06-12,11.45,
8492.0,47415.0,2022-06-12,11.45,
8493.0,47415.0,2022-06-13,9.65,
8493.0,47400.0,2022-06-13,9.65,
8494.0,47400.0,2022-06-14,8.75,
8494.0,47415.0,2022-06-14,8.75,
8495.0,47415.0,2022-06-15,11.5,
8495.0,47400.0,2022-06-15,11.5,
8496.0,47415.0,2022-06-16,11.2,
8496.0,47400.0,2022-06-16,11.2,
8497.0,47415.0,2022-06-17,11.25,
8497.0,47400.0,2022-06-17,11.25,
8498.0,47415.0,2022-06-18,11.2,
8498.0,47400.0,2022-06-18,11.2,
8499.0,47415.0,2022-06-19,10.05,
8499.0,47400.0,2022-06-19,10.05,
8500.0,47415.0,2022-06-20,9.9,
8500.0,47400.0,2022-06-20,9.9,
8501.0,47415.0,2022-06-21,10.0,
8501.0,47400.0,2022-06-21,10.0,
8502.0,47400.0,2022-06-22,10.5,
8502.0,47415.0,2022-06-22,10.5,
8503.0,47400.0,2022-06-23,10.45,
8503.0,47415.0,2022-06-23,10.45,
8504.0,47400.0,2022-06-24,10.35,
8504.0,47415.0,2022-06-24,10.35,
8505.0,47400.0,2022-06-25,10.0,
8505.0,47415.0,2022-06-25,10.0,
8506.0,47400.0,2022-06-26,9.95,
8506.0,47415.0,2022-06-26,9.95,
8507.0,47415.0,2022-06-27,10.15,
8507.0,47400.0,2022-06-27,10.15,
8508.0,47415.0,2022-06-28,10.7,
8508.0,47400.0,2022-06-28,10.7,
8509.0,47415.0,2022-06-29,10.65,
8509.0,47400.0,2022-06-29,10.65,
8510.0,47415.0,2022-06-30,10.75,
8510.0,47400.0,2022-06-30,10.75,
8512.0,47415.0,2022-07-01,9.7,
8512.0,47400.0,2022-07-01,9.7,
8513.0,47400.0,2022-07-02,9.65,
8513.0,47415.0,2022-07-02,9.65,
8514.0,47400.0,2022-07-03,9.75,
8514.0,47415.0,2022-07-03,9.75,
8515.0,47400.0,2022-07-04,10.0,
8515.0,47415.0,2022-07-04,10.0,
8516.0,47415.0,2022-07-05,9.3,
8516.0,47400.0,2022-07-05,9.3,
8517.0,47400.0,2022-07-06,9.25,
8517.0,47415.0,2022-07-06,9.25,
8518.0,47415.0,2022-07-07,9.25,
8518.0,47400.0,2022-07-07,9.25,
8519.0,47400.0,2022-07-08,8.1,
8519.0,47415.0,2022-07-08,8.1,
8520.0,47400.0,2022-07-09,8.3,
8520.0,47415.0,2022-07-09,8.3,
8521.0,47415.0,2022-07-10,8.6,
8521.0,47400.0,2022-07-10,8.6,
8522.0,47415.0,2022-07-11,8.95,
8522.0,47400.0,2022-07-11,8.95,
8523.0,47400.0,2022-07-12,9.6,
8523.0,47415.0,2022-07-12,9.6,
8524.0,47400.0,2022-07-13,9.3,
8524.0,47415.0,2022-07-13,9.3,
8525.0,47415.0,2022-07-14,9.6,
8525.0,47400.0,2022-07-14,9.6,
8526.0,47400.0,2022-07-15,12.5,
8526.0,47415.0,2022-07-15,12.5,
8527.0,47415.0,2022-07-16,12.65,
8527.0,47400.0,2022-07-16,12.65,
8528.0,47400.0,2022-07-17,12.9,
8528.0,47415.0,2022-07-17,12.9,
8529.0,47400.0,2022-07-18,13.45,
8529.0,47415.0,2022-07-18,13.45,
8530.0,47400.0,2022-07-19,13.9,
8530.0,47415.0,2022-07-19,13.9,
8531.0,47400.0,2022-07-20,13.7,
8531.0,47415.0,2022-07-20,13.7,
8532.0,47415.0,2022-07-21,13.9,
8532.0,47400.0,2022-07-21,13.9,
8533.0,47400.0,2022-07-22,14.0,
8533.0,47415.0,2022-07-22,14.0,
8534.0,47415.0,2022-07-23,14.05,
8534.0,47400.0,2022-07-23,14.05,
8535.0,47400.0,2022-07-24,14.0,
8535.0,47415.0,2022-07-24,14.0,
8536.0,47400.0,2022-07-25,14.0,
8536.0,47415.0,2022-07-25,14.0,
8537.0,47400.0,2022-07-26,12.9,
8537.0,47415.0,2022-07-26,12.9,
8538.0,47400.0,2022-07-27,12.55,
8538.0,47415.0,2022-07-27,12.55,
8539.0,47415.0,2022-07-28,12.0,
8539.0,47400.0,2022-07-28,12.0,
8540.0,47415.0,2022-07-29,11.5,
8540.0,47400.0,2022-07-29,11.5,
8541.0,47400.0,2022-07-30,5.5,
8541.0,47415.0,2022-07-30,5.5,
8542.0,47415.0,2022-07-31,5.8,
8542.0,47400.0,2022-07-31,5.8,
8544.0,47400.0,2022-08-01,12.25,
8544.0,47415.0,2022-08-01,12.25,
8545.0,47400.0,2022-08-02,12.75,
8545.0,47415.0,2022-08-02,12.75,
8546.0,47400.0,2022-08-03,12.75,
8546.0,47415.0,2022-08-03,12.75,
8547.0,47400.0,2022-08-04,12.75,
8547.0,47415.0,2022-08-04,12.75,
8548.0,47415.0,2022-08-05,11.35,
8548.0,47400.0,2022-08-05,11.35,
8549.0,47415.0,2022-08-06,13.1,
8549.0,47400.0,2022-08-06,13.1,
8550.0,47400.0,2022-08-07,11.3,
8550.0,47415.0,2022-08-07,11.3,
8551.0,47400.0,2022-08-08,13.35,
8551.0,47415.0,2022-08-08,13.35,
8552.0,47415.0,2022-08-09,14.3,
8552.0,47400.0,2022-08-09,14.3,
8553.0,47400.0,2022-08-10,14.2,
8553.0,47415.0,2022-08-10,14.2,
8554.0,47400.0,2022-08-11,13.9,
8554.0,47415.0,2022-08-11,13.9,
8555.0,47400.0,2022-08-12,13.9,
8555.0,47415.0,2022-08-12,13.9,
8556.0,47400.0,2022-08-13,13.35,
8556.0,47415.0,2022-08-13,13.35,
8557.0,47415.0,2022-08-14,13.9,
8557.0,47400.0,2022-08-14,13.9,
8558.0,47400.0,2022-08-15,13.6,
8558.0,47415.0,2022-08-15,13.6,
8559.0,47415.0,2022-08-16,12.5,
8559.0,47400.0,2022-08-16,12.5,
8560.0,47400.0,2022-08-17,12.75,
8560.0,47415.0,2022-08-17,12.75,
8561.0,47400.0,2022-08-18,12.35,
8561.0,47415.0,2022-08-18,12.35,
8562.0,47415.0,2022-08-19,12.25,
8562.0,47400.0,2022-08-19,12.25,
8563.0,47400.0,2022-08-20,12.95,
8563.0,47415.0,2022-08-20,12.95,
8564.0,47415.0,2022-08-21,12.6,
8564.0,47400.0,2022-08-21,12.6,
8565.0,47400.0,2022-08-22,13.05,
8565.0,47415.0,2022-08-22,13.05,
8566.0,47415.0,2022-08-23,13.0,
8566.0,47400.0,2022-08-23,13.0,
8567.0,47400.0,2022-08-24,14.0,
8567.0,47415.0,2022-08-24,14.0,
8568.0,47415.0,2022-08-25,13.7,
8568.0,47400.0,2022-08-25,13.7,
8569.0,47400.0,2022-08-26,13.75,
8569.0,47415.0,2022-08-26,13.75,
8570.0,47400.0,2022-08-27,13.85,
8570.0,47415.0,2022-08-27,13.85,
8571.0,47400.0,2022-08-28,13.95,
8571.0,47415.0,2022-08-28,13.95,
8572.0,47400.0,2022-08-29,13.85,
8572.0,47415.0,2022-08-29,13.85,
8573.0,47415.0,2022-08-30,14.1,
8573.0,47400.0,2022-08-30,14.1,
8574.0,47415.0,2022-08-31,14.0,
8574.0,47400.0,2022-08-31,14.0,
8576.0,47415.0,2022-09-01,15.3,
8576.0,47400.0,2022-09-01,15.3,
8577.0,47415.0,2022-09-02,14.85,
8577.0,47400.0,2022-09-02,14.85,
8578.0,47400.0,2022-09-03,14.85,
8578.0,47415.0,2022-09-03,14.85,
8579.0,47400.0,2022-09-04,14.4,
8579.0,47415.0,2022-09-04,14.4,
8580.0,47400.0,2022-09-05,13.65,
8580.0,47415.0,2022-09-05,13.65,
8581.0,47415.0,2022-09-06,13.9,
8581.0,47400.0,2022-09-06,13.9,
8582.0,47415.0,2022-09-07,13.8,
8582.0,47400.0,2022-09-07,13.8,
8583.0,47400.0,2022-09-08,14.1,
8583.0,47415.0,2022-09-08,14.1,
8584.0,47400.0,2022-09-09,13.95,
8584.0,47415.0,2022-09-09,13.95,
8585.0,47415.0,2022-09-10,14.0,
8585.0,47400.0,2022-09-10,14.0,
8586.0,47415.0,2022-09-11,13.9,
8586.0,47400.0,2022-09-11,13.9,
8587.0,47400.0,2022-09-12,14.05,
8587.0,47415.0,2022-09-12,14.05,
8588.0,47415.0,2022-09-13,14.1,
8588.0,47400.0,2022-09-13,14.1,
8589.0,47400.0,2022-09-14,13.8,
8589.0,47415.0,2022-09-14,13.8,
8590.0,47400.0,2022-09-15,15.65,
8590.0,47415.0,2022-09-15,15.65,
8591.0,47415.0,2022-09-16,16.275,
8591.0,47415.0,2022-09-16,16.275,
8591.0,46315.0,2022-09-16,16.275,
8591.0,47400.0,2022-09-16,16.275,
8592.0,47415.0,2022-09-17,16.825,
8592.0,46315.0,2022-09-17,16.825,
8592.0,47400.0,2022-09-17,16.825,
8592.0,47415.0,2022-09-17,16.825,
8593.0,47415.0,2022-09-18,16.78,
8593.0,47400.0,2022-09-18,16.78,
8593.0,47415.0,2022-09-18,16.78,
8593.0,46315.0,2022-09-18,16.78,
8594.0,47415.0,2022-09-19,17.485,
8594.0,47400.0,2022-09-19,17.485,
8594.0,47415.0,2022-09-19,17.485,
8594.0,46315.0,2022-09-19,17.485,
8595.0,47400.0,2022-09-20,17.17,
8595.0,47415.0,2022-09-20,17.17,
8595.0,46315.0,2022-09-20,17.17,
8595.0,47415.0,2022-09-20,17.17,
8596.0,47400.0,2022-09-21,18.005,
8596.0,46315.0,2022-09-21,18.005,
8596.0,47415.0,2022-09-21,18.005,
8596.0,47415.0,2022-09-21,18.005,
8597.0,47415.0,2022-09-22,17.34,
8597.0,47400.0,2022-09-22,17.34,
8597.0,47415.0,2022-09-22,17.34,
8597.0,46315.0,2022-09-22,17.34,
8598.0,47400.0,2022-09-23,17.05,
8598.0,47415.0,2022-09-23,17.05,
8598.0,46315.0,2022-09-23,17.05,
8598.0,47415.0,2022-09-23,17.05,
8599.0,47400.0,2022-09-24,17.115000000000002,
8599.0,46315.0,2022-09-24,17.115000000000002,
8599.0,47415.0,2022-09-24,17.115000000000002,
8599.0,47415.0,2022-09-24,17.115000000000002,
8600.0,47400.0,2022-09-25,16.49,
8600.0,47415.0,2022-09-25,16.49,
8600.0,47415.0,2022-09-25,16.49,
8600.0,46315.0,2022-09-25,16.49,
8601.0,47415.0,2022-09-26,16.925,
8601.0,46315.0,2022-09-26,16.925,
8601.0,47400.0,2022-09-26,16.925,
8601.0,47415.0,2022-09-26,16.925,
8602.0,46315.0,2022-09-27,17.66,
8602.0,47415.0,2022-09-27,17.66,
8602.0,47400.0,2022-09-27,17.66,
8602.0,47415.0,2022-09-27,17.66,
8603.0,47415.0,2022-09-28,16.85,
8603.0,47415.0,2022-09-28,16.85,
8603.0,46315.0,2022-09-28,16.85,
8603.0,47400.0,2022-09-28,16.85,
8604.0,47415.0,2022-09-29,17.105,
8604.0,47400.0,2022-09-29,17.105,
8604.0,46315.0,2022-09-29,17.105,
8604.0,47415.0,2022-09-29,17.105,
8605.0,47415.0,2022-09-30,16.814999999999998,
8605.0,47415.0,2022-09-30,16.814999999999998,
8605.0,47400.0,2022-09-30,16.814999999999998,
8605.0,46315.0,2022-09-30,16.814999999999998,
8607.0,47415.0,2022-10-01,15.355,
8607.0,47400.0,2022-10-01,15.355,
8607.0,46315.0,2022-10-01,15.355,
8607.0,47415.0,2022-10-01,15.355,
8608.0,46315.0,2022-10-02,17.275,
8608.0,47400.0,2022-10-02,17.275,
8608.0,47415.0,2022-10-02,17.275,
8608.0,47415.0,2022-10-02,17.275,
8609.0,46315.0,2022-10-03,14.985,
8609.0,47415.0,2022-10-03,14.985,
8609.0,47415.0,2022-10-03,14.985,
8609.0,47400.0,2022-10-03,14.985,
8610.0,47415.0,2022-10-04,17.56,
8610.0,47415.0,2022-10-04,17.56,
8610.0,47400.0,2022-10-04,17.56,
8610.0,46315.0,2022-10-04,17.56,
8611.0,47415.0,2022-10-05,16.975,
8611.0,47400.0,2022-10-05,16.975,
8611.0,46315.0,2022-10-05,16.975,
8611.0,47415.0,2022-10-05,16.975,
8612.0,47415.0,2022-10-06,17.145,
8612.0,47415.0,2022-10-06,17.145,
8612.0,47400.0,2022-10-06,17.145,
8612.0,46315.0,2022-10-06,17.145,
8613.0,47415.0,2022-10-07,17.445,
8613.0,47400.0,2022-10-07,17.445,
8613.0,46315.0,2022-10-07,17.445,
8613.0,47415.0,2022-10-07,17.445,
8614.0,47415.0,2022-10-08,17.015,
8614.0,46315.0,2022-10-08,17.015,
8614.0,47415.0,2022-10-08,17.015,
8614.0,47400.0,2022-10-08,17.015,
8615.0,47400.0,2022-10-09,16.435000000000002,
8615.0,47415.0,2022-10-09,16.435000000000002,
8615.0,46315.0,2022-10-09,16.435000000000002,
8615.0,47415.0,2022-10-09,16.435000000000002,
8616.0,47415.0,2022-10-10,16.8,
8616.0,47400.0,2022-10-10,16.8,
8616.0,47415.0,2022-10-10,16.8,
8616.0,46315.0,2022-10-10,16.8,
8617.0,47400.0,2022-10-11,17.125,
8617.0,46315.0,2022-10-11,17.125,
8617.0,47415.0,2022-10-11,17.125,
8617.0,47415.0,2022-10-11,17.125,
8618.0,47415.0,2022-10-12,16.68,
8618.0,47415.0,2022-10-12,16.68,
8618.0,47400.0,2022-10-12,16.68,
8618.0,46315.0,2022-10-12,16.68,
8619.0,46315.0,2022-10-13,15.88,
8619.0,47400.0,2022-10-13,15.88,
8619.0,47415.0,2022-10-13,15.88,
8619.0,47415.0,2022-10-13,15.88,
8620.0,46315.0,2022-10-14,15.65,
8620.0,47400.0,2022-10-14,15.65,
8620.0,47415.0,2022-10-14,15.65,
8620.0,47415.0,2022-10-14,15.65,
8621.0,47400.0,2022-10-15,15.575,
8621.0,47415.0,2022-10-15,15.575,
8621.0,47415.0,2022-10-15,15.575,
8621.0,46315.0,2022-10-15,15.575,
8622.0,47415.0,2022-10-16,15.92,
8622.0,46315.0,2022-10-16,15.92,
8622.0,47400.0,2022-10-16,15.92,
8622.0,47415.0,2022-10-16,15.92,
8623.0,47400.0,2022-10-17,17.475,
8623.0,47415.0,2022-10-17,17.475,
8623.0,47415.0,2022-10-17,17.475,
8623.0,46315.0,2022-10-17,17.475,
8624.0,46315.0,2022-10-18,17.255,
8624.0,47415.0,2022-10-18,17.255,
8624.0,47400.0,2022-10-18,17.255,
8624.0,47415.0,2022-10-18,17.255,
8625.0,47415.0,2022-10-19,16.145,
8625.0,46315.0,2022-10-19,16.145,
8625.0,47415.0,2022-10-19,16.145,
8625.0,47400.0,2022-10-19,16.145,
8626.0,47415.0,2022-10-20,15.595,
8626.0,47415.0,2022-10-20,15.595,
8626.0,46315.0,2022-10-20,15.595,
8626.0,47400.0,2022-10-20,15.595,
8627.0,47400.0,2022-10-21,16.275,
8627.0,47415.0,2022-10-21,16.275,
8627.0,47415.0,2022-10-21,16.275,
8627.0,46315.0,2022-10-21,16.275,
8628.0,46315.0,2022-10-22,16.02,
8628.0,47415.0,2022-10-22,16.02,
8628.0,47400.0,2022-10-22,16.02,
8628.0,47415.0,2022-10-22,16.02,
8629.0,47400.0,2022-10-23,15.685,
8629.0,46315.0,2022-10-23,15.685,
8629.0,47415.0,2022-10-23,15.685,
8629.0,47415.0,2022-10-23,15.685,
8630.0,47415.0,2022-10-24,15.62,
8630.0,47400.0,2022-10-24,15.62,
8630.0,47415.0,2022-10-24,15.62,
8630.0,46315.0,2022-10-24,15.62,
8631.0,47400.0,2022-10-25,15.15,
8631.0,47415.0,2022-10-25,15.15,
8631.0,46315.0,2022-10-25,15.15,
8631.0,47415.0,2022-10-25,15.15,
8632.0,47415.0,2022-10-26,11.965,
8632.0,47415.0,2022-10-26,11.965,
8632.0,47400.0,2022-10-26,11.965,
8632.0,46315.0,2022-10-26,11.965,
8633.0,46315.0,2022-10-27,8.475,
8633.0,47415.0,2022-10-27,8.475,
8633.0,47400.0,2022-10-27,8.475,
8633.0,47415.0,2022-10-27,8.475,
8634.0,47415.0,2022-10-28,14.2,
8634.0,47415.0,2022-10-28,14.2,
8634.0,46315.0,2022-10-28,14.2,
8634.0,47400.0,2022-10-28,14.2,
8635.0,47400.0,2022-10-29,14.125,
8635.0,47415.0,2022-10-29,14.125,
8635.0,47415.0,2022-10-29,14.125,
8635.0,46315.0,2022-10-29,14.125,
8636.0,47415.0,2022-10-30,14.165,
8636.0,46315.0,2022-10-30,14.165,
8636.0,47415.0,2022-10-30,14.165,
8636.0,47400.0,2022-10-30,14.165,
8637.0,46315.0,2022-10-31,13.7,
8637.0,47415.0,2022-10-31,13.7,
8637.0,47415.0,2022-10-31,13.7,
8637.0,47400.0,2022-10-31,13.7,
8639.0,47415.0,2022-11-01,14.0,
8639.0,47400.0,2022-11-01,14.0,
8639.0,46315.0,2022-11-01,14.0,
8639.0,47415.0,2022-11-01,14.0,
8640.0,47400.0,2022-11-02,13.8,
8640.0,46315.0,2022-11-02,13.8,
8640.0,47415.0,2022-11-02,13.8,
8640.0,47415.0,2022-11-02,13.8,
8641.0,46315.0,2022-11-03,14.075,
8641.0,47400.0,2022-11-03,14.075,
8641.0,47415.0,2022-11-03,14.075,
8641.0,47415.0,2022-11-03,14.075,
8642.0,46315.0,2022-11-04,15.015,
8642.0,47415.0,2022-11-04,15.015,
8642.0,47415.0,2022-11-04,15.015,
8642.0,47400.0,2022-11-04,15.015,
8643.0,46315.0,2022-11-05,15.2,
8643.0,47415.0,2022-11-05,15.2,
8643.0,47415.0,2022-11-05,15.2,
8643.0,47400.0,2022-11-05,15.2,
8644.0,47400.0,2022-11-06,13.989999999999998,
8644.0,47415.0,2022-11-06,13.989999999999998,
8644.0,46315.0,2022-11-06,13.989999999999998,
8644.0,47415.0,2022-11-06,13.989999999999998,
8645.0,46315.0,2022-11-07,13.89,
8645.0,47415.0,2022-11-07,13.89,
8645.0,47415.0,2022-11-07,13.89,
8645.0,47400.0,2022-11-07,13.89,
8646.0,47400.0,2022-11-08,14.325,
8646.0,47415.0,2022-11-08,14.325,
8646.0,47415.0,2022-11-08,14.325,
8646.0,46315.0,2022-11-08,14.325,
8647.0,47400.0,2022-11-09,15.55,
8647.0,47415.0,2022-11-09,15.55,
8647.0,46315.0,2022-11-09,15.55,
8647.0,47415.0,2022-11-09,15.55,
8648.0,46315.0,2022-11-10,15.555,
8648.0,47415.0,2022-11-10,15.555,
8648.0,47400.0,2022-11-10,15.555,
8648.0,47415.0,2022-11-10,15.555,
8649.0,47400.0,2022-11-11,15.895,
8649.0,47415.0,2022-11-11,15.895,
8649.0,46315.0,2022-11-11,15.895,
8649.0,47415.0,2022-11-11,15.895,
8650.0,46315.0,2022-11-12,15.525,
8650.0,47400.0,2022-11-12,15.525,
8650.0,47415.0,2022-11-12,15.525,
8650.0,47415.0,2022-11-12,15.525,
8651.0,47415.0,2022-11-13,14.725,
8651.0,47400.0,2022-11-13,14.725,
8651.0,46315.0,2022-11-13,14.725,
8651.0,47415.0,2022-11-13,14.725,
8652.0,47415.0,2022-11-14,15.84,
8652.0,47400.0,2022-11-14,15.84,
8652.0,46315.0,2022-11-14,15.84,
8652.0,47415.0,2022-11-14,15.84,
8653.0,47415.0,2022-11-15,15.94,
8653.0,47415.0,2022-11-15,15.94,
8653.0,46315.0,2022-11-15,15.94,
8653.0,47400.0,2022-11-15,15.94,
8654.0,47400.0,2022-11-16,16.575,
8654.0,46315.0,2022-11-16,16.575,
8654.0,47415.0,2022-11-16,16.575,
8654.0,47415.0,2022-11-16,16.575,
8655.0,47400.0,2022-11-17,15.81,
8655.0,46315.0,2022-11-17,15.81,
8655.0,47415.0,2022-11-17,15.81,
8655.0,47415.0,2022-11-17,15.81,
8656.0,47400.0,2022-11-18,15.875,
8656.0,47415.0,2022-11-18,15.875,
8656.0,47415.0,2022-11-18,15.875,
8656.0,46315.0,2022-11-18,15.875,
8657.0,47400.0,2022-11-19,15.665,
8657.0,47415.0,2022-11-19,15.665,
8657.0,47415.0,2022-11-19,15.665,
8657.0,46315.0,2022-11-19,15.665,
8658.0,47400.0,2022-11-20,15.27,
8658.0,47415.0,2022-11-20,15.27,
8658.0,47415.0,2022-11-20,15.27,
8658.0,46315.0,2022-11-20,15.27,
8659.0,47415.0,2022-11-21,15.97,
8659.0,47415.0,2022-11-21,15.97,
8659.0,46315.0,2022-11-21,15.97,
8659.0,47400.0,2022-11-21,15.97,
8660.0,47415.0,2022-11-22,16.1,
8660.0,47400.0,2022-11-22,16.1,
8660.0,46315.0,2022-11-22,16.1,
8660.0,47415.0,2022-11-22,16.1,
8661.0,47415.0,2022-11-23,15.45,
8661.0,47415.0,2022-11-23,15.45,
8661.0,46315.0,2022-11-23,15.45,
8661.0,47400.0,2022-11-23,15.45,
8662.0,47400.0,2022-11-24,15.325,
8662.0,46315.0,2022-11-24,15.325,
8662.0,47415.0,2022-11-24,15.325,
8662.0,47415.0,2022-11-24,15.325,
8663.0,46315.0,2022-11-25,15.75,
8663.0,47400.0,2022-11-25,15.75,
8663.0,47415.0,2022-11-25,15.75,
8663.0,47415.0,2022-11-25,15.75,
8664.0,47400.0,2022-11-26,15.45,
8664.0,47415.0,2022-11-26,15.45,
8664.0,46315.0,2022-11-26,15.45,
8664.0,47415.0,2022-11-26,15.45,
8665.0,47415.0,2022-11-27,16.185000000000002,
8665.0,47400.0,2022-11-27,16.185000000000002,
8665.0,47415.0,2022-11-27,16.185000000000002,
8665.0,46315.0,2022-11-27,16.185000000000002,
8666.0,47400.0,2022-11-28,13.575,
