id_waktu,id_lokasi,id_unit_peternakan,date,jumlah_produksi
8418,47346,,2022-04-01 00:00:00,10.2
8419,47346,,2022-04-02 00:00:00,10.35
8420,47346,,2022-04-03 00:00:00,10.7
8421,47346,,2022-04-04 00:00:00,11.9
8422,47346,,2022-04-05 00:00:00,12.0
8423,47346,,2022-04-06 00:00:00,10.8
8424,47346,,2022-04-07 00:00:00,10.55
8425,47346,,2022-04-08 00:00:00,10.0
8426,47346,,2022-04-09 00:00:00,9.7
8427,47346,,2022-04-10 00:00:00,9.75
8428,47346,,2022-04-11 00:00:00,9.5
8429,47346,,2022-04-12 00:00:00,9.4
8430,47346,,2022-04-13 00:00:00,13.1
8431,47346,,2022-04-14 00:00:00,14.3
8432,47346,,2022-04-15 00:00:00,13.7
8433,47346,,2022-04-16 00:00:00,12.8
8434,47346,,2022-04-17 00:00:00,12.4
8435,47346,,2022-04-18 00:00:00,12.2
8436,47346,,2022-04-19 00:00:00,12.3
8437,47346,,2022-04-20 00:00:00,11.25
8438,47346,,2022-04-21 00:00:00,10.9
8439,47346,,2022-04-22 00:00:00,10.3
8440,47346,,2022-04-23 00:00:00,9.25
8441,47346,,2022-04-24 00:00:00,9.0
8442,47346,,2022-04-25 00:00:00,10.35
8443,47346,,2022-04-26 00:00:00,11.05
8444,47346,,2022-04-27 00:00:00,11.25
8445,47346,,2022-04-28 00:00:00,11.3
8446,47346,,2022-04-29 00:00:00,10.75
8447,47346,,2022-04-30 00:00:00,11.35
8449,47346,,2022-05-01 00:00:00,11.7
8450,47346,,2022-05-02 00:00:00,10.65
8451,47346,,2022-05-03 00:00:00,11.45
8452,47346,,2022-05-04 00:00:00,11.2
8453,47346,,2022-05-05 00:00:00,12.4
8454,47346,,2022-05-06 00:00:00,12.5
8455,47346,,2022-05-07 00:00:00,12.7
8456,47346,,2022-05-08 00:00:00,13.35
8457,47346,,2022-05-09 00:00:00,13.65
8458,47346,,2022-05-10 00:00:00,13.85
8459,47346,,2022-05-11 00:00:00,16.6
8460,47346,,2022-05-12 00:00:00,15.35
8461,47346,,2022-05-13 00:00:00,14.15
8462,47346,,2022-05-14 00:00:00,12.9
8463,47346,,2022-05-15 00:00:00,12.9
8464,47346,,2022-05-16 00:00:00,12.15
8465,47346,,2022-05-17 00:00:00,13.2
8466,47346,,2022-05-18 00:00:00,14.15
8467,47346,,2022-05-19 00:00:00,13.1
8468,47346,,2022-05-20 00:00:00,13.7
8469,47346,,2022-05-21 00:00:00,12.6
8470,47346,,2022-05-22 00:00:00,13.0
8471,47346,,2022-05-23 00:00:00,13.0
8472,47346,,2022-05-24 00:00:00,11.75
8473,47346,,2022-05-25 00:00:00,14.55
8474,47346,,2022-05-26 00:00:00,14.1
8475,47346,,2022-05-27 00:00:00,13.05
8476,47346,,2022-05-28 00:00:00,14.05
8477,47346,,2022-05-29 00:00:00,13.9
8478,47346,,2022-05-30 00:00:00,14.2
8479,47346,,2022-05-31 00:00:00,13.55
8481,47346,,2022-06-01 00:00:00,15.9
8482,47346,,2022-06-02 00:00:00,15.5
8483,47346,,2022-06-03 00:00:00,14.55
8484,47346,,2022-06-04 00:00:00,12.6
8485,47346,,2022-06-05 00:00:00,12.6
8486,47346,,2022-06-06 00:00:00,12.3
8487,47346,,2022-06-07 00:00:00,11.65
8488,47346,,2022-06-08 00:00:00,12.7
8489,47346,,2022-06-09 00:00:00,11.75
8490,47346,,2022-06-10 00:00:00,11.8
8491,47346,,2022-06-11 00:00:00,11.7
8492,47346,,2022-06-12 00:00:00,11.45
8493,47346,,2022-06-13 00:00:00,9.65
8494,47346,,2022-06-14 00:00:00,8.75
8495,47346,,2022-06-15 00:00:00,11.5
8496,47346,,2022-06-16 00:00:00,11.2
8497,47346,,2022-06-17 00:00:00,11.25
8498,47346,,2022-06-18 00:00:00,11.2
8499,47346,,2022-06-19 00:00:00,10.05
8500,47346,,2022-06-20 00:00:00,9.9
8501,47346,,2022-06-21 00:00:00,10.0
8502,47346,,2022-06-22 00:00:00,10.5
8503,47346,,2022-06-23 00:00:00,10.45
8504,47346,,2022-06-24 00:00:00,10.35
8505,47346,,2022-06-25 00:00:00,10.0
8506,47346,,2022-06-26 00:00:00,9.95
8507,47346,,2022-06-27 00:00:00,10.15
8508,47346,,2022-06-28 00:00:00,10.7
8509,47346,,2022-06-29 00:00:00,10.65
8510,47346,,2022-06-30 00:00:00,10.75
8512,47346,,2022-07-01 00:00:00,9.7
8513,47346,,2022-07-02 00:00:00,9.65
8514,47346,,2022-07-03 00:00:00,9.75
8515,47346,,2022-07-04 00:00:00,10.0
8516,47346,,2022-07-05 00:00:00,9.3
8517,47346,,2022-07-06 00:00:00,9.25
8518,47346,,2022-07-07 00:00:00,9.25
8519,47346,,2022-07-08 00:00:00,8.1
8520,47346,,2022-07-09 00:00:00,8.3
8521,47346,,2022-07-10 00:00:00,8.6
8522,47346,,2022-07-11 00:00:00,8.95
8523,47346,,2022-07-12 00:00:00,9.6
8524,47346,,2022-07-13 00:00:00,9.3
8525,47346,,2022-07-14 00:00:00,9.6
8526,47346,,2022-07-15 00:00:00,12.5
8527,47346,,2022-07-16 00:00:00,12.65
8528,47346,,2022-07-17 00:00:00,12.9
8529,47346,,2022-07-18 00:00:00,13.45
8530,47346,,2022-07-19 00:00:00,13.9
8531,47346,,2022-07-20 00:00:00,13.7
8532,47346,,2022-07-21 00:00:00,13.9
8533,47346,,2022-07-22 00:00:00,14.0
8534,47346,,2022-07-23 00:00:00,14.05
8535,47346,,2022-07-24 00:00:00,14.0
8536,47346,,2022-07-25 00:00:00,14.0
8537,47346,,2022-07-26 00:00:00,12.9
8538,47346,,2022-07-27 00:00:00,12.55
8539,47346,,2022-07-28 00:00:00,12.0
8540,47346,,2022-07-29 00:00:00,11.5
8541,47346,,2022-07-30 00:00:00,5.5
8542,47346,,2022-07-31 00:00:00,5.8
8544,47346,,2022-08-01 00:00:00,12.25
8545,47346,,2022-08-02 00:00:00,12.75
8546,47346,,2022-08-03 00:00:00,12.75
8547,47346,,2022-08-04 00:00:00,12.75
8548,47346,,2022-08-05 00:00:00,11.35
8549,47346,,2022-08-06 00:00:00,13.1
8550,47346,,2022-08-07 00:00:00,11.3
8551,47346,,2022-08-08 00:00:00,13.35
8552,47346,,2022-08-09 00:00:00,14.3
8553,47346,,2022-08-10 00:00:00,14.2
8554,47346,,2022-08-11 00:00:00,13.9
8555,47346,,2022-08-12 00:00:00,13.9
8556,47346,,2022-08-13 00:00:00,13.35
8557,47346,,2022-08-14 00:00:00,13.9
8558,47346,,2022-08-15 00:00:00,13.6
8559,47346,,2022-08-16 00:00:00,12.5
8560,47346,,2022-08-17 00:00:00,12.75
8561,47346,,2022-08-18 00:00:00,12.35
8562,47346,,2022-08-19 00:00:00,12.25
8563,47346,,2022-08-20 00:00:00,12.95
8564,47346,,2022-08-21 00:00:00,12.6
8565,47346,,2022-08-22 00:00:00,13.05
8566,47346,,2022-08-23 00:00:00,13.0
8567,47346,,2022-08-24 00:00:00,14.0
8568,47346,,2022-08-25 00:00:00,13.7
8569,47346,,2022-08-26 00:00:00,13.75
8570,47346,,2022-08-27 00:00:00,13.85
8571,47346,,2022-08-28 00:00:00,13.95
8572,47346,,2022-08-29 00:00:00,13.85
8573,47346,,2022-08-30 00:00:00,14.1
8574,47346,,2022-08-31 00:00:00,14.0
8576,47346,,2022-09-01 00:00:00,15.3
8577,47346,,2022-09-02 00:00:00,14.85
8578,47346,,2022-09-03 00:00:00,14.85
8579,47346,,2022-09-04 00:00:00,14.4
8580,47346,,2022-09-05 00:00:00,13.65
8581,47346,,2022-09-06 00:00:00,13.9
8582,47346,,2022-09-07 00:00:00,13.8
8583,47346,,2022-09-08 00:00:00,14.1
8584,47346,,2022-09-09 00:00:00,13.95
8585,47346,,2022-09-10 00:00:00,14.0
8586,47346,,2022-09-11 00:00:00,13.9
8587,47346,,2022-09-12 00:00:00,14.05
8588,47346,,2022-09-13 00:00:00,14.1
8589,47346,,2022-09-14 00:00:00,13.8
8590,47346,,2022-09-15 00:00:00,15.65
8591,47346,,2022-09-16 00:00:00,15.933333333333332
8592,47346,,2022-09-17 00:00:00,16.099999999999998
8593,47346,,2022-09-18 00:00:00,16.220000000000002
8594,47346,,2022-09-19 00:00:00,16.573333333333334
8595,47346,,2022-09-20 00:00:00,16.663333333333334
8596,47346,,2022-09-21 00:00:00,17.319999999999997
8597,47346,,2022-09-22 00:00:00,16.476666666666667
8598,47346,,2022-09-23 00:00:00,16.366666666666667
8599,47346,,2022-09-24 00:00:00,16.343333333333334
8600,47346,,2022-09-25 00:00:00,15.943333333333333
8601,47346,,2022-09-26 00:00:00,16.283333333333335
8602,47346,,2022-09-27 00:00:00,16.790000000000003
8603,47346,,2022-09-28 00:00:00,16.2
8604,47346,,2022-09-29 00:00:00,16.503333333333334
8605,47346,,2022-09-30 00:00:00,16.293333333333333
8607,47346,,2022-10-01 00:00:00,14.336666666666668
8608,47346,,2022-10-02 00:00:00,16.55
8609,47346,,2022-10-03 00:00:00,13.656666666666666
8610,47346,,2022-10-04 00:00:00,16.506666666666664
8611,47346,,2022-10-05 00:00:00,15.983333333333334
8612,47346,,2022-10-06 00:00:00,16.146666666666665
8613,47346,,2022-10-07 00:00:00,16.44666666666667
8614,47346,,2022-10-08 00:00:00,15.993333333333332
8615,47346,,2022-10-09 00:00:00,15.473333333333334
8616,47346,,2022-10-10 00:00:00,15.950000000000001
8617,47346,,2022-10-11 00:00:00,16.183333333333334
8618,47346,,2022-10-12 00:00:00,15.586666666666666
8619,47346,,2022-10-13 00:00:00,14.586666666666668
8620,47346,,2022-10-14 00:00:00,14.466666666666667
8621,47346,,2022-10-15 00:00:00,14.4
8622,47346,,2022-10-16 00:00:00,14.863333333333335
8623,47346,,2022-10-17 00:00:00,15.916666666666666
8624,47346,,2022-10-18 00:00:00,15.636666666666665
8625,47346,,2022-10-19 00:00:00,14.963333333333333
8626,47346,,2022-10-20 00:00:00,14.563333333333333
8627,47346,,2022-10-21 00:00:00,15.35
8628,47346,,2022-10-22 00:00:00,15.030000000000001
8629,47346,,2022-10-23 00:00:00,14.756666666666666
8630,47346,,2022-10-24 00:00:00,14.796666666666667
8631,47346,,2022-10-25 00:00:00,14.399999999999999
8632,47346,,2022-10-26 00:00:00,12.01
8633,47346,,2022-10-27 00:00:00,7.966666666666666
8634,47346,,2022-10-28 00:00:00,13.233333333333334
8635,47346,,2022-10-29 00:00:00,13.033333333333333
8636,47346,,2022-10-30 00:00:00,13.276666666666666
8637,47346,,2022-10-31 00:00:00,12.766666666666666
8639,47346,,2022-11-01 00:00:00,13.1
8640,47346,,2022-11-02 00:00:00,12.9
8641,47346,,2022-11-03 00:00:00,13.216666666666667
8642,47346,,2022-11-04 00:00:00,13.743333333333332
8643,47346,,2022-11-05 00:00:00,13.833333333333334
8644,47346,,2022-11-06 00:00:00,12.876666666666665
8645,47346,,2022-11-07 00:00:00,12.826666666666666
8646,47346,,2022-11-08 00:00:00,13.283333333333331
8647,47346,,2022-11-09 00:00:00,14.216666666666669
8648,47346,,2022-11-10 00:00:00,14.236666666666666
8649,47346,,2022-11-11 00:00:00,15.096666666666666
8650,47346,,2022-11-12 00:00:00,14.266666666666666
8651,47346,,2022-11-13 00:00:00,13.516666666666667
8652,47346,,2022-11-14 00:00:00,14.893333333333333
8653,47346,,2022-11-15 00:00:00,14.993333333333334
8654,47346,,2022-11-16 00:00:00,15.583333333333334
8655,47346,,2022-11-17 00:00:00,14.973333333333334
8656,47346,,2022-11-18 00:00:00,14.833333333333334
8657,47346,,2022-11-19 00:00:00,14.409999999999998
8658,47346,,2022-11-20 00:00:00,14.346666666666666
8659,47346,,2022-11-21 00:00:00,14.863333333333332
8660,47346,,2022-11-22 00:00:00,14.700000000000001
8661,47346,,2022-11-23 00:00:00,14.4
8662,47346,,2022-11-24 00:00:00,14.233333333333334
8663,47346,,2022-11-25 00:00:00,14.433333333333332
8664,47346,,2022-11-26 00:00:00,14.216666666666667
8665,47346,,2022-11-27 00:00:00,15.373333333333335
8666,47346,,2022-11-28 00:00:00,12.916666666666666
8667,47346,,2022-11-29 00:00:00,13.433333333333332
8668,47346,,2022-11-30 00:00:00,12.823333333333332
8670,47346,,2022-12-01 00:00:00,12.923333333333334
8671,47346,,2022-12-02 00:00:00,11.873333333333333
8672,47346,,2022-12-03 00:00:00,12.799999999999999
8673,47346,,2022-12-04 00:00:00,12.483333333333334
8674,47346,,2022-12-05 00:00:00,12.866666666666665
8675,47346,,2022-12-06 00:00:00,13.866666666666667
8676,47346,,2022-12-07 00:00:00,14.4
8677,47346,,2022-12-08 00:00:00,15.719999999999999
8678,47346,,2022-12-09 00:00:00,15.116666666666667
8679,47346,,2022-12-10 00:00:00,15.456666666666669
8680,47346,,2022-12-11 00:00:00,15.033333333333333
8681,47346,,2022-12-12 00:00:00,14.666666666666666
8682,47346,,2022-12-13 00:00:00,14.9
8683,47346,,2022-12-14 00:00:00,14.233333333333334
8684,47346,,2022-12-15 00:00:00,14.833333333333334
8685,47346,,2022-12-16 00:00:00,14.04
8686,47346,,2022-12-17 00:00:00,14.613333333333332
8687,47346,,2022-12-18 00:00:00,14.183333333333332
8688,47346,,2022-12-19 00:00:00,14.76
8689,47346,,2022-12-20 00:00:00,15.223333333333334
8690,47346,,2022-12-21 00:00:00,15.049999999999999
8691,47346,,2022-12-22 00:00:00,13.79
8692,47346,,2022-12-23 00:00:00,13.883333333333333
8693,47346,,2022-12-24 00:00:00,14.433333333333332
8694,47346,,2022-12-25 00:00:00,13.933333333333332
8695,47346,,2022-12-26 00:00:00,14.116666666666667
8696,47346,,2022-12-27 00:00:00,13.909999999999998
8697,47346,,2022-12-28 00:00:00,14.146666666666667
8698,47346,,2022-12-29 00:00:00,13.966666666666667
8699,47346,,2022-12-30 00:00:00,13.663333333333334
8700,47346,,2022-12-31 00:00:00,14.176666666666668
8703,47346,,2023-01-01 00:00:00,13.87
8704,47346,,2023-01-02 00:00:00,13.316666666666668
8705,47346,,2023-01-03 00:00:00,12.393333333333333
8706,47346,,2023-01-04 00:00:00,12.633333333333333
8707,47346,,2023-01-05 00:00:00,12.160000000000002
8708,47346,,2023-01-06 00:00:00,10.463333333333333
8709,47346,,2023-01-07 00:00:00,11.293333333333335
8710,47346,,2023-01-08 00:00:00,11.979999999999999
8711,47346,,2023-01-09 00:00:00,10.08
8712,47346,,2023-01-10 00:00:00,11.899999999999999
8713,47346,,2023-01-11 00:00:00,12.133333333333333
8714,47346,,2023-01-12 00:00:00,12.08
8715,47346,,2023-01-13 00:00:00,12.576666666666666
8716,47346,,2023-01-14 00:00:00,12.196666666666667
8717,47346,,2023-01-15 00:00:00,13.243333333333332
8718,47346,,2023-01-16 00:00:00,13.526666666666666
8719,47346,,2023-01-17 00:00:00,12.366666666666667
8720,47346,,2023-01-18 00:00:00,14.04
8721,47346,,2023-01-19 00:00:00,14.233333333333333
8722,47346,,2023-01-20 00:00:00,8.633333333333333
8723,47346,,2023-01-21 00:00:00,8.6
8724,47346,,2023-01-22 00:00:00,14.11
8725,47346,,2023-01-23 00:00:00,15.053333333333333
8726,47346,,2023-01-24 00:00:00,14.793333333333331
8727,47346,,2023-01-25 00:00:00,13.699999999999998
8728,47346,,2023-01-26 00:00:00,14.083333333333334
8729,47346,,2023-01-27 00:00:00,13.549999999999999
8730,47346,,2023-01-28 00:00:00,13.166666666666666
8731,47346,,2023-01-29 00:00:00,14.299999999999999
8732,47346,,2023-01-30 00:00:00,13.733333333333333
8733,47346,,2023-01-31 00:00:00,14.090000000000002
